index (uint256),account (address),amount (uint256),merkleProof (bytes32[]),"LDO airdrop amount
(don't paste on Etherscan)"
30,0x5E974411B3626De25BcC18BaecAa2d1e05bAbC3E,0x1c4fe0dc462b3d0,"[0x97e6da07a648450e64d77127066cc47d9980ac66ea4c16d2c1e7d459a8b608a0,0x265c69cee7f6e25d7a067b085ddfc86bb6a3194507a6884c57a1acdd7230b628,0x49f101378f8e437b7372a50ef99ff7e8a80504d463904b28d733e384f4d9fe01,0x25e6fb2c21aac492e415f425fac353e00c1e5218be00ec271c77ec68f5b6aaac,0xcde52970ffce91a0819c46aa53248ef870b5bee8c58391bbdaa0cb938266cac8,0x87f9ff86912a5ef1d1e5c2273056ea7555cee6a734bb739d59fe21ac708c8f2f,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.1275 LDO
31,0x565daA1B8a0ea9A9D2860C4C00d0781f4c6af591,0x1c539d6b49b5100,"[0x6b279f1d2c29edc7612482f8f4b2a3800938e2cb32d850f5e42755a10588199e,0x089a9b6ef0a27c0c86522221c943da2b14cd762abb77213bd663869eb5274d46,0xf0e3e31700bf16218af8d83aac906ee0ab2bb44e67d12ced9b5d0f23209d48cb,0x757726df7df6d349cb736ec91ccc142d1c55c1d4368b6055cf1f4cef0a9b79b8,0xae18a7eed386b98783d0e5fcd746825089b0463fd5b6e9de02e10585696c093b,0xe50584b384f99f430a4e48cf582a1258140ecd5c28662fe10b1334648176eb07,0x3abe33567533d0343fc1d4c0761562387788c990015181767b51a9bf478de65e,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.1276 LDO
32,0x3a7510c7eC57E58a0B239db6C14989649531c4a9,0x21a97bf824886a0,"[0xf7401169d04c096647add0d219fd920232d36f63edfd5e88b2bfd13ec79d577e,0x34e234327b5b92c044e7b0e7ccf2ee4b0d6adf779d75dd2db605fae83afbe372,0x218c7d10b480e7b28fc5f29343d9f0f45cb1d9a7ed4d8deb05b39bb40e4549c6,0xde9234a00f331915e7633a7de38dcc426f480b2a88d7f2c2957027571bfca333,0x0b3ed2f470b5f3444503e0a0d37f7b04a847d0e37615288740b35832f405901c,0x9ed17d05efe71d5ac18931a62b4ce5542eb04cdaea8d6d65f41eaf137f6c5dce,0x3651d021f1ae7d52511201af063271ac1c824bcc1a53dd8377805c9f1de1f3dc,0xc7885def713d262f2331190376df15e8faa0678ec4c72f969bd3ce39086b2227]",0.1516 LDO
33,0x2ecBA005DbaE846A51877DcF77ff1D812EA5E242,0x21aa9836a29a640,"[0xae38f6fc2674cedf307d2e9d2e8c0b03191e6ceb623f18eada7ee282311e76c5,0xe75e4c2878eaf7bd71168ae74db89c477e14a35dcc91b6b9ec45fce73cffa4c5,0x704c13e03486a8dff5e7d9f87ba6652ad98a44621292824a3c12852dd1a9d366,0xbc018627ead528187611fd66960c58699bbe46b85ae9d8ff5270b68d8959b069,0xf9d27dc8c0bcc2c9326036732aadfc1a83276c494f129406fbacb5ae9f8ab13d,0x594168227694ef4acbc5bb752751019344e4b404a9f32b64b6adce6e68460c3b,0x0fd9b54d14fb34d717e78d20b65ae176130e24bd201912a4361dd9dc82155e0e,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.1516 LDO
34,0x87413f4E4347EE3E07C62fD6e88d9Dc39F4f478c,0x21ad23f70ea80a0,"[0x08c3011ee1a8cba069f85efd557d521cb3fe2dfde530c47f77bcc3eede8af4a5,0x9ba5b153a3d66fe9064f887c89f891b33e6673e0d4afa2f3c07541cb2e2b6e70,0x3e5e5b7a36751519ab78d35839ad7fb103bdf5c7e8e378161f50930fb49e7510,0x461e1b696185e227d6abc3b5fd9a4f7ac61c646b0ccf2e4b7a6fb33926a1d2e9,0x3db079f397c266dfa2dfc2f43ddeb7d9d611babbbd6c3ddbe4a699b2e57840ef,0x0b2d12d6c8a178312590a4de3ed6175a1d9a8bbd1d436c131ab57f2453638df2,0xa00fb7ad250197ac40e1238cc460fdc5ec2bdf213c14f71737ab18f52e842818,0x730cc32a62543a50ab5b56c2caee89a7dcab839088561bf119fe7bc9ad64c508,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.1517 LDO
35,0xeFdFbe1e0248D6756F6B82f48CA2d817c7FdF8E2,0x29ec6ea9a121fe0,"[0x9a2cd9404aa2135ea4a68c645adaed246de819cb494b503600cca781c667b4a1,0xe10d77f795f31b62de6e8d236d8f2899f1617aa7f4f16ced7f58a9dce7f3cc42,0xdc8fa24ef28c69fc9bc847044adba173f91d394a42da85f5407c921ceedcf5c9,0x295d1d99dcfa940ccfd861e044f7d5e96c43bf2eef07e82adfa5e5620de38cda,0xcde52970ffce91a0819c46aa53248ef870b5bee8c58391bbdaa0cb938266cac8,0x87f9ff86912a5ef1d1e5c2273056ea7555cee6a734bb739d59fe21ac708c8f2f,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.1888 LDO
36,0xF8376885cE75e67c43Fe1c42A3a00ED2896783E9,0x2bee2e6a99ed1c0,"[0xb374c542bc38772a4165ddfd58d2a27f5912499da5ab399d36d1a4472f9094bf,0x1f7cd48095293e6b261d7ab0cdf76d5e2bb2d4d4a44d6aa41748b312a15a3089,0xab9df7817b53ed874a60f31d7724fcd881dfd1c4f39a695e64d4ed05276c433a,0xaf49fefa4d24b5767bd6d3b14e4797142d6007aabb82985b895a5919b4533532,0xf9d27dc8c0bcc2c9326036732aadfc1a83276c494f129406fbacb5ae9f8ab13d,0x594168227694ef4acbc5bb752751019344e4b404a9f32b64b6adce6e68460c3b,0x0fd9b54d14fb34d717e78d20b65ae176130e24bd201912a4361dd9dc82155e0e,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.1978 LDO
37,0xbE76b727AA029F040973EB8FF60aD6a1954F6cee,0x2e857f3139fe220,"[0x7147201557423dcc90c21df951a6ba706c01a9b9dcff03da3fb2ba4ddad7a3bf,0x7ebef4a688adf9e4db5efee01b70673e808a119ae76df8776ea15f0f3dc56b22,0xc93be4adee9950cc61b4b1726bb8d06e5022592836e751f3341ab8deedc45c09,0x5e42465f5b545db4e75df691d5a0ecc80722adeca677d9d8a5e404ef6c5fe460,0x7a08aa3fd7fe4ea673e97ec1e0dfee38a6c162abb6670da87acd6805b60610cd,0xe50584b384f99f430a4e48cf582a1258140ecd5c28662fe10b1334648176eb07,0x3abe33567533d0343fc1d4c0761562387788c990015181767b51a9bf478de65e,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2095 LDO
38,0x20e60338E5F625E077955D13FfEa1aF1a9e8826b,0x32fa9c6b986a060,"[0x8e2cdf3b3e093ff163f927ca15191d3d5dd85c63e96078e44fc3de7a9340ef15,0x9fdb2a0b7e5e2f78660eaf9f33b7182c489fea6d1c766d87dd1dea8e30cc2b87,0x362af65d95005ad4ed313272f0621b673cf4390615c15dcb4a715d91460bb285,0xf4bc665921f6ab491555e3bba38c30fb6006e9b54474956723374bc7ad5179e6,0xb149623d0fa90de3d20554f9f4f775386517c8366bd35eb1950cf94f43cedada,0x87f9ff86912a5ef1d1e5c2273056ea7555cee6a734bb739d59fe21ac708c8f2f,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2296 LDO
39,0x04Fd334BC593740cD0dEF9a09a669b0CE4E09aBa,0x32faa9ec801f5c0,"[0xf5fc97efa0d174403a12bfc55f44b29ce58de2b0a8316f5ff3cb7ccb0db94771,0x12fb9c880476c7d00dc65842f6047af4fea1e3c37271c92b70e30ae2c158b63d,0x218c7d10b480e7b28fc5f29343d9f0f45cb1d9a7ed4d8deb05b39bb40e4549c6,0xde9234a00f331915e7633a7de38dcc426f480b2a88d7f2c2957027571bfca333,0x0b3ed2f470b5f3444503e0a0d37f7b04a847d0e37615288740b35832f405901c,0x9ed17d05efe71d5ac18931a62b4ce5542eb04cdaea8d6d65f41eaf137f6c5dce,0x3651d021f1ae7d52511201af063271ac1c824bcc1a53dd8377805c9f1de1f3dc,0xc7885def713d262f2331190376df15e8faa0678ec4c72f969bd3ce39086b2227]",0.2296 LDO
40,0x9C8639aA93B0Aa62b015EdD225D8A52f25a5228D,0x332aadde5dbab00,"[0xa7c4494d48aee008cec212db01d5e6bec3f7006d05f0cf5332372dbcc3893519,0x106ad8cae35da9d892665529ea19fa155516d30a2955df2b64a3441b9fc5d97f,0xcbc8b9ad28f7fa2a19c3d2db3fd574bbb69e8930960d4e9beb28ba86e2f28ef4,0x6b42fa83966899a38be3069d6b6f6e680e9cb34d2ed79bdd223a4410d8327748,0x57f65424713a5c826e7cdaa404aad11ebd86e912046eb04bdf3ee09b9bcee9d9,0xc456ab49f4a2e303189a2ddd885f2e9268dc8cbec304d43bc9f6d7f1358468de,0x0fd9b54d14fb34d717e78d20b65ae176130e24bd201912a4361dd9dc82155e0e,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2304 LDO
41,0xea21a20495c087639A4d922E695C08F053a628AD,0x34169151078e040,"[0x9390f329da0aa42639789a7a0decc7be73f86eca6124ba520edd924eb08b0a9a,0x2240960a39234eae96123a1cd28e017202648ff00f212be539eb491350a23ab0,0x137fc8c0eaae929ae9ad785a770fa01d5b5204616ba4ac4e8cc554536306dd81,0xf29b0b7a3bd08943c6bd9725ecefcb851bd02d786a60a0ec3bcd5d2c52ea4b56,0xb149623d0fa90de3d20554f9f4f775386517c8366bd35eb1950cf94f43cedada,0x87f9ff86912a5ef1d1e5c2273056ea7555cee6a734bb739d59fe21ac708c8f2f,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2346 LDO
42,0xAb7a61452fECdf65A2F7B3dc612FEe83cE8107a5,0x34f658520d2b4e0,"[0x1576b8cefb49096a543fdd6c2b78128871f0041cc6b04ec1e10cfc1aee40b539,0xb93b4caf08524478005345a2e028d4f1234b145ca5a27799c4a2d222e70ada0c,0xdf4fae879aa347c7c25643b99bb931870b7cdd2dfb1a78e467cf2ea9953475b7,0x94ab11eb1c82be43f040adaa341f9671274bec6ad22cf91a3ab1b80ed3a9f17e,0xc4840d787eb94322f785e8aaddab25f46316124085f2bef9f983cfaf1235c919,0x8f3a708c4d2e76b00811b7a43a4c4b22364c7750bda5d4de29922edefa3265d1,0xa00fb7ad250197ac40e1238cc460fdc5ec2bdf213c14f71737ab18f52e842818,0x730cc32a62543a50ab5b56c2caee89a7dcab839088561bf119fe7bc9ad64c508,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2385 LDO
43,0x44DA58B01D1d68f118d56694455D497E2d33CfDe,0x36253469bf590a0,"[0xde5c22015ab4b33d398ced627b39165a3fe1343790d907f61f0e49f9d2e059c1,0xd635ae639182e3f8817f374f48160d6d73d8d0339ac9d030fd4ab71d3cc6554c,0xd790fce2824358b74854231cbab5bb3688f67d677a78d23e50055bc43bb08a8a,0x7f29555ad2dc56f262e95687274399ed4f75c3a132be2dc080b6637f84f17cd7,0x98c11e50913dfa8dd3cde853d054bafa1cfc38b7af82454539e87052a25fc979,0x6edfad579184a0900f4d86e61528707762e1d9413d603fbb85f5ae786ab82387,0x25c45a7a5a41d8b0af53217d1d73d14fd69455c18d52f56ff3f68e09264ee532,0xc7885def713d262f2331190376df15e8faa0678ec4c72f969bd3ce39086b2227]",0.2438 LDO
44,0xC66CCe4ED2655D130f81e29E1b44F8F8f8Ec2C54,0x3625a3d910d53e0,"[0x43508c2013d2219d03da5b8c4acd0d4a7cc6b6b22e6559e757a937e1ebcf1bf7,0x7421dd38a5139849e4407ef56034c8638eadf99043968ac2ab5b95afd0d06b62,0x1206ef69b0865a846f460a62a900f5580959ce25dd0496174204559dc126e567,0xdf30ad7035c36c4b32b0a7f1d93548c9ff6973cdc4ffde8489c3baa46f16337e,0x59a5873c80426f5018a94b1d85c2c02a4422c421f8954263ca559e2f641c371b,0x13241cf14024c2ea0c19fea8aee6be32e2af2c722b1ee0718f93a6e695a60edb,0x3fea9c8ede70cdf0d3fe28c0f9432d81c16df590301ce47cde7591a9051bdac1,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2439 LDO
45,0x59fCCaf0b070b97F84122Ab1A788bC7403B5e624,0x3625c0467160000,"[0x5f8f74365a91ebc34d5ef86b8dd3bdab36f33947861fe0e56d5fb989c8eda811,0x395f37743f28097bfbb221ddd6162540a65f9e89e5fe528ae494ea4da0bd741c,0x041b03b2f6cd886579dbbfb158dc3e1e6a8b1527c53585d0952321f2423c10e6,0x6c0468c9672127f9b02da950d9deed023556e68245ec4ef56c7e2f8d3dd134ed,0xf3e09d24f3ac9c813e517f99ea97a66c8738155fad6851cfc3022162f30d84ef,0x105280d49991e5a54bc2281762a0f00e39bedaf80f4f19ec2c64c13f173859c6,0x843492c12a5e23bce0747fc5a5aad2d692118c062cb661301d9b3cc7633095bd,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2439 LDO
46,0xFB1173620685bB26F0ba2fD11Af3c3bCB66F2453,0x3625c4d2d2bde80,"[0xe27b139830adfbb7535c3ced9a12f41348f62e45f3f1d921fb2fe28d9b3d6e06,0xc3b24c99cd514162971765fd5bda1c466b630761f92bc26586899cf6c40b6345,0x3603519cd112bfe2d366b8f959797775faaa63d7c302dacc072a78baf7496352,0x1c72bd45441528217dc4c2be867c7b23452be68661129c465564e965d99d2940,0x51cba7fad08b701d0034eec9f133a871346594eb49f4bd4c409fad1430934c44,0xcb2c8505586c19c5537bc9c82665d2a1aa4e64b2dff79d9eba061c48d53a00b1,0x25c45a7a5a41d8b0af53217d1d73d14fd69455c18d52f56ff3f68e09264ee532,0xc7885def713d262f2331190376df15e8faa0678ec4c72f969bd3ce39086b2227]",0.2439 LDO
47,0xee92d1A899D28142274CCB686ce44a9F32Ddf65c,0x3625edc23f0ae20,"[0x45ec48192910d68537c14ba1a6b79386c506e65374b22c9f9d03d6596ca8c90d,0x7503feaa753f479f56fcf4b3129b25c9d0cb06af9f6dba720a07e8c68e6682e4,0x69c8dfdf1dcbaba9229afdf9fead4f2b2a8c623190c8b71efff2c434fd3581d3,0x5404ab30a8b6f1c649d0aefc628ec6c58cf159dbeaa94f31e5412cd846c52337,0x66e524121c96204d0a9ee57e27c7cd6ce57a2f03e3c6b9a504259a183f786c9a,0x559a6dd17bf824072143a2d64c7780a1660d3d515f974a710ace6c15227cc72f,0x3fea9c8ede70cdf0d3fe28c0f9432d81c16df590301ce47cde7591a9051bdac1,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2439 LDO
48,0xeDb7367FD9D58fc59F9d28edD74c056CE84222d3,0x36a2417b36f4960,"[0xe6ed4170eb190736f924d2867999c8e11d0930c49a56d0f4ccfff49f745a2329,0xa4244e20519bc355eb1c27239c832a4d35e69de5336e18d1018b0edfbef62e66,0xa765df2d3bcaba013a5e8b57a7d794ddd6d3fb25bf85115fd5a8cfac7b5a90d9,0x05a0e77e73456272799af3e6eeb5a3ac26bf5981ea41e8de9078939297f7964d,0x51cba7fad08b701d0034eec9f133a871346594eb49f4bd4c409fad1430934c44,0xcb2c8505586c19c5537bc9c82665d2a1aa4e64b2dff79d9eba061c48d53a00b1,0x25c45a7a5a41d8b0af53217d1d73d14fd69455c18d52f56ff3f68e09264ee532,0xc7885def713d262f2331190376df15e8faa0678ec4c72f969bd3ce39086b2227]",0.2460 LDO
49,0x2fE50c88f228DACfc24100dE0c5167aa7A539DC6,0x37734e0fd4275e0,"[0x5aca4f220e882081d67853d8f3f860627c108023c2bd0ccedca6447f26a85527,0x2865697862ad95eccf1f3b844ccb08d3f1a965de319e850f62c67a0f056dd788,0xb4916f030de0c14c79f5498433b57d869714f6ec59b5783998433fae808cce46,0x47b2c475cdae5dbc71de0e82383103665fc2e6a9f4f22a419cc1b115516c7981,0xf3e09d24f3ac9c813e517f99ea97a66c8738155fad6851cfc3022162f30d84ef,0x105280d49991e5a54bc2281762a0f00e39bedaf80f4f19ec2c64c13f173859c6,0x843492c12a5e23bce0747fc5a5aad2d692118c062cb661301d9b3cc7633095bd,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2497 LDO
50,0xAb6f255DaC71103EA6d57B320EAf0EEc901B05aA,0x37b7b268653cb40,"[0xa26b14f024d30d29b32de8352a5301714fd2fd5d55fc28a87c5aec0759725f6b,0x64e4b7b0ce328097cbefdbd34091555f8736584f9ba2027328467f7789e7faac,0x2b5f5ba1e3f91cbbe1a06e27582e2c5d1921dc541d509052c93a4a3dbe00ca61,0x20af4d24bb1fe8bc8c4bba05585a4aab0cce1274a00ecac9bcb2d0a3e40f7889,0x7de3e81ceca1cd96cde4426a1d8f87da7c40b4fde9e942ae52716452f7dcd4aa,0xc456ab49f4a2e303189a2ddd885f2e9268dc8cbec304d43bc9f6d7f1358468de,0x0fd9b54d14fb34d717e78d20b65ae176130e24bd201912a4361dd9dc82155e0e,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2509 LDO
51,0x4CF294cB8D8f73D0D5281c3Ff6d876C267b95C1c,0x37c8e01aa2b3680,"[0x85dc55e6da5da32b203e50b7e2da45a5807e6b2a4fd11ea8cd8dade0be005a42,0xf31bae1601a25c028fabd7581b9ec6af7da401b501565c18fff745b5755d6860,0x14bd5a284f5c8b051b640ff91fbef67cce6e28c81c74d1d308a0ae7e1ad978a7,0x9979219a48a5f38fc975e97eccb9678b9530e575be3cd1f96758c59afd616e1d,0x99272ca8a8e7ced21fd22f8bd521def0ba5c2cc1765d6eeae5fcf77ab466d317,0xf132bd4b6ddc870b592b39df6e7c95db63d9a9fb2c195ddb8389ed76f641abb3,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2512 LDO
52,0xde208627B38b9795284efCc14D8B8C313462876A,0x380cd503e24c980,"[0xea4febbf341e307e8f7336705340f30995a53fd91b60449d5c8eb1d241357b39,0x58aab752ccf361f649b4d4f27722424324658fbf677cd1d06e8ad2ec98045a96,0x673605459767cda244375b4fd3d996a285a1239df02d4bb3dfaa3c3e22ee87c1,0x0addee05be64eec5e73961c9c239650ff58c8e011027a843d365653215ba3a74,0x9478851c928edd6601ed28d79d361e2a9f48804373ab444ccade35293d467581,0xcb2c8505586c19c5537bc9c82665d2a1aa4e64b2dff79d9eba061c48d53a00b1,0x25c45a7a5a41d8b0af53217d1d73d14fd69455c18d52f56ff3f68e09264ee532,0xc7885def713d262f2331190376df15e8faa0678ec4c72f969bd3ce39086b2227]",0.2524 LDO
53,0x926F974a623c51CAc02c7f5C178Dc6d2F431C23D,0x38ad33165ea35c0,"[0xce78a0a5dd3f953f83c0cf0848584ab2f3889239cccdad44c3b8bc8c53a23eeb,0xcdbfe24e0259bc225296e164b31b8a18c3d5b74bf078673015ad58fd3773f7fa,0x834783cc371c488a6648f6cb2e929cc53428517faa181ee052323902be9fd7ae,0x9f6a35a85945ad4bc4c7187dac2ccc3f0e5b1eb81e9571f1c910e8df26dd8319,0x0d9b65ad8255e04adf1ef4d2b7dfff31cf3754537e6e9151b91b1baefd271c7c,0x0d02ef8234a64798797f4615bf0d4301b4ce5e40ea7af8e041b1839191c9951c,0x6c0f661f7c623f8f129a1de10f92427a86090940c718aebf93aea11745bb2d8b,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.2552 LDO
54,0x157f15bFF5ff1fc5d1539adD5FF886cc71Ffd402,0x45cdf4f50f15500,"[0x205e90f32a7f23144b6f3c2a2e148a717eafb20fe9478a037c3b662632eef0a8,0xf403b8613d7f5f5aa7a84019ed925b9ce9a73627ae75f4735c5a2783fc069f2b,0xad9b899c5614d51fd0d6427dca0cfb0acd45276e8797eaf8c20008377794691d,0xa8928109b40383e6d2118bf0c12ac9af4fa15b8dc8d7293255885da5c8cb2f39,0x020a6879dbdbd0f82ddb83d004730153668f94d0f6a4a09482e14752e4c7b49a,0x0ea64428b4da171f99867ce0ecf640660a8f71ff638cfdf3bfdedb3c510c0ba3,0x9e4832dec37b678184e2d5ec111fbe9b815125a45083c0fda81a8c5c9a707abd,0x730cc32a62543a50ab5b56c2caee89a7dcab839088561bf119fe7bc9ad64c508,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.3144 LDO
55,0x5De08de3A78d30bB21c0B77cEFEb153677A36C73,0x46523d8f362ed00,"[0x8d5b5124bfc3abe3b9d6c387f38791872575f3914c5469b067ca4e325ccabef0,0xcfae485ea00e41eb2417c63159e2c7c4345dfaa6d166f92541fb2e87eb6e7e42,0x362af65d95005ad4ed313272f0621b673cf4390615c15dcb4a715d91460bb285,0xf4bc665921f6ab491555e3bba38c30fb6006e9b54474956723374bc7ad5179e6,0xb149623d0fa90de3d20554f9f4f775386517c8366bd35eb1950cf94f43cedada,0x87f9ff86912a5ef1d1e5c2273056ea7555cee6a734bb739d59fe21ac708c8f2f,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.3167 LDO
56,0xDC49CA4BAB80C37143Cd08B46C8a55a6CF1d00C8,0x767ed4a104c8540,"[0x3ce18ffdbcdb6ba04eb487803b64cd5b2e63648efae23aac593ea26ec337b276,0xbc9183df84eb97f64d1fb77f9fb406ada6dff20252dc6b7300f707b946d4cde1,0xc630f62085fa37a9a2975e5b927392beec3552f1f9b3318cdb678635d4490220,0x8edda5aec1d6910708738b50f72ad9bf19e93051c835bbfee7f88301ad5edb82,0xafcabeb53c2f773dbe4c156109dec1bc6925898e3fac65244d46aee2face76d7,0x13241cf14024c2ea0c19fea8aee6be32e2af2c722b1ee0718f93a6e695a60edb,0x3fea9c8ede70cdf0d3fe28c0f9432d81c16df590301ce47cde7591a9051bdac1,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.5337 LDO
57,0x2C762B6D4ABfFb986FBdC04EA3F8F8D8E63ee7f5,0x783b2a3ce5f42c0,"[0xb3ad32dcec3daa88482fbca65169874ada247dfc29b993b0434ad23e37d115c7,0xa473d36e37e3414ea32809763d2b47e15c94561708b9f92e3050e3ee50380d94,0x3eb1b87fc0184cfd27bd2269fe4750775aebe18977975799418fd5f923a049f7,0xaf49fefa4d24b5767bd6d3b14e4797142d6007aabb82985b895a5919b4533532,0xf9d27dc8c0bcc2c9326036732aadfc1a83276c494f129406fbacb5ae9f8ab13d,0x594168227694ef4acbc5bb752751019344e4b404a9f32b64b6adce6e68460c3b,0x0fd9b54d14fb34d717e78d20b65ae176130e24bd201912a4361dd9dc82155e0e,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",0.5415 LDO
